PracticeCode,GPPracticeName,PracticeListSize,AddressLine1,AddressLine2,AddressLine3,AddressLine4,Postcode,TelephoneNumber,PracticeType,Dispensing,HB,HSCP,DataZone,GPCluster
61358,Kenilworth Medical Centre,12965,Kenilworth Medical Centre,Kenilworth Court,Greenfaulds,Cumbernauld,G67 1BP,01236   727   816,17C,N,S08000032,S37000035,S01011742,Cumbernauld Central
61377,Abronhill Medical Group,4600,Abronhill Medical Group,Abronhill Health Centre,"Pine Road, Abronhill",Cumbernauld,G67 3BE,01236   723   223,17J,N,S08000032,S37000035,S01011761,Cumbernauld Central
61381,Dr DJ Clifford,3039,Dr DJ Clifford,Abronhill Health Centre,"Pine Road, Abronhill",Cumbernauld,G67 3BE,01236   727   654,17J,N,S08000032,S37000035,S01011761,Cumbernauld Central
61447,Waverley Medical Practice,20991,Waverley Medical Practice,Coatbridge Health Centre,1 Centre Park Court,Coatbridge,ML5 3AP,01236   422   311,17J,N,S08000032,S37000035,S01011601,Coatbridge
61451,Coatbank Medical Practice,7744,Coatbank Medical Practice,Coatbridge Health Centre,1 Centre Park Court,Coatbridge,ML5 3AP,01236   422   950,17J,N,S08000032,S37000035,S01011601,Coatbridge
61466,Atrium Medical Practice,6503,Atrium Medical Practice,Buchanan Centre,126-130 Main Street,Coatbridge,ML5 3BJ,01236   421   211,17J,N,S08000032,S37000035,S01011601,Coatbridge
61485,Church Street Practice,6134,Church Street Practice,Buchanan Centre,126-130 Main Street,Coatbridge,ML5 3BJ,01236   422   678,17J,N,S08000032,S37000035,S01011601,Coatbridge
61502,Kilsyth Medical Partnership,14070,Kilsyth Medical Partnership,Kilsyth Community Health Centre,Airdrie Road,Kilsyth,G65 9JE,01236   801   677,17J,N,S08000032,S37000035,S01011797,Cumbernauld North & Kilsyth
61625,WELLWYND PRACTICE,20731,WELLWYND PRACTICE,AIRDRIE COMMUNITY HEALTH CENTRE,88 GRAHAM STREET,AIRDRIE,ML6 6DB,01236   769   333,17J,N,S08000032,S37000035,S01011643,Airdrie
61644,Strathcalder Practice,8119,Strathcalder Practice,Alison Lea Medical Centre,Alison Lea,EAST KILBRIDE,G74 3BE,01355   227   220,17J,N,S08000032,S37000028,S01012922,East Kilbride & Strathaven
61659,Thistle Medical Practice,6698,Thistle Medical Practice,Airdrie Community Health Centre,88 Graham Street,AIRDRIE,ML6 6DB,01236   768   181,17J,N,S08000032,S37000035,S01011643,Airdrie
62011,Mossend Surgery,6108,Mossend Surgery,494 Main Street,Bellshill,Lanarkshire,ML4 1DQ,01698   748   421,17J,N,S08000032,S37000035,S01011522,Bellshill
62031,Bruce Medical Centre,8591,Bruce Medical Centre,2 Pollock Street,Mossend,Bellshill,ML4 1QD,01698   747   666,17J,N,S08000032,S37000035,S01011522,Bellshill
62045,Fullwood Medical Practice,2545,Fullwood Medical Practice,120 Stevenston Street,New Stevenston,Motherwell,ML1 4LT,01698   834   488,17J,N,S08000032,S37000035,S01011461,Bellshill
62050,John Street Surgery,8090,John Street Surgery,C/O Bellshill Community Health Clinic,Greenmoss Place,Bellshill,ML4 1PS,01698   575   738,17J,N,S08000032,S37000035,S01011522,Bellshill
62115,Newarthill Medical Practice,3165,Newarthill Medical Practice,15 Carfin Road,Newarthill,Lanarkshire,ML1 5AG,01698   732   501,17J,N,S08000032,S37000035,S01011459,Bellshill
62120,Drs Rao/Raman,3204,Drs Rao/Raman,43/45 Main Street,Holytown,Lanarkshire,ML1 4TH,01698   732   463,17J,N,S08000032,S37000035,S01011499,Bellshill
62219,High Mill Medical Practice,6864,High Mill Medical Practice,Carluke Community Health Centre,40 Chapel Street,Carluke,ML8 4BA,01555   771   012,17J,N,S08000032,S37000028,S01012602,Clydesdale
62223,St Luke's Medical Practice,11332,St Luke's Medical Practice,Carluke Community Health Centre,40 Chapel Street,Carluke,ML8 4BA,01555   752   150,17J,N,S08000032,S37000028,S01012602,Clydesdale
62312,Biggar Medical Practice,7740,Biggar Health Centre,South Croft Road,Biggar,Lanarkshire,ML12 6BE,01899   220   383,17J,N,S08000032,S37000028,S01012576,Clydesdale
62346,Kingshill Medical Practice,2899,Kingshill Medical Practice,40 Manse Road,Forth,Lanarkshire,ML11 8AJ,01555   811   200,17J,N,S08000032,S37000028,S01012590,Clydesdale
62510,Douglasdale Medical Practice,5401,Douglasdale Medical Practice,69 Ayr Road,Douglas,Lanarkshire,ML11 0PX,01555   851   226,17J,Y,S08000032,S37000028,S01012638,Clydesdale
62596,Dr GD Brough & Partners,7452,Dr GD Brough & Partners,30 Lauchope Street,Chapelhall,Airdrie,ML6 8SR,01236   762   144,17J,N,S08000032,S37000035,S01011624,Airdrie
62609,Orchard Medical Centre,13045,Orchard Medical Centre,41 Ladywell Road,Motherwell,Lanarkshire,ML1 3JX,01698   242   700,17J,N,S08000032,S37000035,S01011480,Motherwell
62628,Blackwood Medical Practice,3833,Blackwood Medical Practice,125 Carlisle Road,Blackwood,Lanarkshire,ML11 9SB,01555   893   961,17J,Y,S08000032,S37000028,S01012649,Clydesdale
62632,Glebe Medical Practice,6349,Glebe Medical Centre,Abbeygreen,Lesmahagow,,ML11 0DB,01555   892   328,17J,N,S08000032,S37000028,S01012645,Clydesdale
62666,Willow Wood Medical Practice,3657,Willow Wood Medical Practice,Houldsworth Centre,Kenilworth Avenue,Wishaw,ML2 7LP,01698   361   716,17J,N,S08000032,S37000035,S01011401,Wishaw Houldsworth
62671,Clyde View Medical Practice,8622,Clyde View Medical Practice,Houldsworth Centre,Kenilworth Avenue,Wishaw,ML2 7LP,01698   372   201,17J,N,S08000032,S37000035,S01011401,Wishaw Houldsworth
62690,Clyde Practice,2662,Clyde Practice,Motherwell Health Centre,138/144 Windmillhill Street,Motherwell,ML1 1TB,01698   266   525,17C,N,S08000032,S37000035,S01011474,Motherwell
62702,Drs Keenan & Fisher,3370,Drs Keenan & Fisher,Motherwell Health Centre,138/144 Windmillhill Street,Motherwell,ML1 1TB,01698   264   164,17J,N,S08000032,S37000035,S01011474,Motherwell
62717,Dr A Porte & Partners,10007,Dr A Porte & Partners,Glencairn Medical Practice,"Modyrvale Medical Centre, Toll Street",Motherwell,ML1 2PJ,01698   265   566,17J,N,S08000032,S37000035,S01011381,Motherwell
62736,Knowetop Medical Practice,4340,Knowetop Medical Practice,Motherwell Health Centre,138-144 Windmillhill Street,Motherwell,ML1 1TB,01698   263   288,17J,N,S08000032,S37000035,S01011474,Motherwell
62844,Forestbank Medical Partnership,3650,Forestbank Medical Partnership,Harthill Health Centre,24/26 Victoria Street,Harthill,ML7 5QE,01501   751   795,17J,N,S08000032,S37000035,S01011442,"Newmains, Shotts & Harthill"
62897,Dr George Practice,1926,Dr George Practice,Shotts Health Centre,36 Station Road,Shotts,ML7 5DS,01501   821   544,17J,N,S08000032,S37000035,S01011435,"Newmains, Shotts & Harthill"
62914,Dryburgh Medical Practice,4334,Dryburgh Medical Practice,Houldsworth Centre,Kenilworth Avenue,Wishaw,ML2 7LP,01698   357   766,17J,N,S08000032,S37000035,S01011401,Wishaw Houldsworth
62933,Logan Practice,9830,Logan Practice,Houldsworth Centre,Kenilworth Avenue,Wishaw,ML2 7LP,01698   373   341,17J,N,S08000032,S37000035,S01011401,Wishaw Houldsworth
62967,Branchalwood Medical Practice,5726,Branchalwood Medical Practice,Houldsworth Centre,Kenilworth Avenue,Wishaw,ML2 7LP,01698   372   888,17J,N,S08000032,S37000035,S01011401,Wishaw Houldsworth
62986,Burnbrae Medical Practice,9108,Burnbrae Medical Practice,Shotts Health Centre,36 Station Road,Shotts,ML7 5DS,01501   822   099,17J,N,S08000032,S37000035,S01011435,"Newmains, Shotts & Harthill"
62991,Rosehall Surgery,2891,Rosehall Surgery,269 Station Road,Dykehead,Shotts,ML7 4AR,01501   824   990,17J,N,S08000032,S37000035,S01011431,"Newmains, Shotts & Harthill"
63033,Calderside Medical Practice,7076,Calderside Medical Practice,Blantyre Health Centre,64 Victoria Street,Blantyre,G72 0BS,01698   828   868,17J,N,S08000032,S37000028,S01012760,Blantyre
63052,Victoria Medical Practice,5413,Victoria Medical Practice,Blantyre Health Centre,Victoria Street,Blantyre,G72 0BS,01698   826   331,17J,N,S08000032,S37000028,S01012760,Blantyre
63118,Bothwell Medical Centre,10662,Bothwell Medical Centre,3 Uddingston Road,Bothwell,Lanarkshire,G71 8ET,01698   852   299,17J,N,S08000032,S37000028,S01012798,"Bothwell, Uddingston & Viewpark"
63231,Mavor Medical Practice,9166,Mavor Medical Practice,Hunter Health Centre,Andrew Street,East Kilbride,G74 1AD,01355   573   790,17J,N,S08000032,S37000028,S01012928,East Kilbride Hunter
63245,Kirkview Medical Practice,7445,Kirkview Medical Practice,Hunter Community Health Centre,Andrew Street,East Kilbride,G74 1AD,01355   575   630,17J,N,S08000032,S37000028,S01012928,East Kilbride Hunter
63250,Kittoch Medical Practice,7708,Kittoch Medical Practice,Hunter Health Centre,Andrew Street,East Kilbride,G74 1AD,01355   271   080,17J,N,S08000032,S37000028,S01012928,East Kilbride Hunter
63264,Huntergreen Medical Practice,7706,Huntergreen Medical Practice,Hunter Health Centre,Andrew Street,East Kilbride,G74 1AD,01355   578   030,17J,N,S08000032,S37000028,S01012928,East Kilbride Hunter
63283,Kilbryde Medical Practice,4134,Kilbryde Medical Practice,Hunter Health Community Centre,Andrew Street,East Kilbride,G74 1AD,01355   906   644,17J,N,S08000032,S37000028,S01012928,East Kilbride Hunter
63298,Calderglen Medical Practice,5911,Calderglen Medical Practice,Hunter Health Centre,Andrew Street,East Kilbride,G74 1AD,01355   572   770,17J,N,S08000032,S37000028,S01012928,East Kilbride Hunter
63301,The Murray Surgery,11429,The Murray Surgery,50 The Murray Road,East Kilbride,,G75 0RT,01355   225   374,17J,N,S08000032,S37000028,S01012974,East Kilbride & Strathaven
63334,Auchinraith Medical Practice,5396,Auchinraith Medical Practice,Blantyre Health Centre,64 Victoria Street,Blantyre,G72 0BS,01698   823   260,17J,N,S08000032,S37000028,S01012760,Blantyre
63419,Burnbank Medical Centre,8111,Burnbank Medical Centre,18 Burnbank Centre,Hamilton,Lanarkshire,ML3 0NQ,01698   286   555,17J,N,S08000032,S37000028,S01012786,Hamilton
63423,Portland Park Medical Centre,6757,Portland Park Medical Centre,51 Portland Park,Hamilton,,ML3 7JY,01698   284   353,17J,N,S08000032,S37000028,S01012713,Hamilton
63438,Wellhall Medical Centre,11815,Wellhal Medical Centre,4 Hillhouse Road,HAMILTON,,ML3 9TZ,01698   285   818,17J,N,S08000032,S37000028,S01012781,Hamilton
63442,Oak Lodge,6963,Oak Lodge,32 Miller Street,Hamilton,Lanarkshire,ML3 7EN,01698   282   350,17J,N,S08000032,S37000028,S01012717,Hamilton
63457,Douglas Street Surgery,7662,Douglas Street Surgery,1 Douglas Street,Hamilton,Lanarkshire,ML3 0DR,01698   286   262,17J,N,S08000032,S37000028,S01012793,Hamilton
63461,Hamilton West Medical Practice,6657,Hamilton West Medical Practice,53 Burnbank Road,Hamilton,Lanarkshire,ML3 9AQ,01698   281   407,17J,N,S08000032,S37000028,S01012792,Hamilton
63476,Drs Clokey & McShane,5171,Drs Clokey & McShane,Cadzow Health Centre,187 Low Waters Road,Hamilton,ML3 7QQ,01698   327   028,17J,N,S08000032,S37000028,S01012711,Hamilton
63481,Dr JM Simpson & Partners,7650,Dr JM Simpson & Partners,Low Waters Medical Centre,11 Mill Road,Hamilton,ML3 8AA,01698   283   626,17J,N,S08000032,S37000028,S01012710,Hamilton
63508,Calderlea Surgery,5825,Calderlea Surgery,Alison Lea Medical Centre,Alison Lea,East Kilbride,G74 3BE,01355   578   009,17J,N,S08000032,S37000028,S01012922,East Kilbride & Strathaven
63512,Gallowhill Medical Centre,1698,Gallowhill Medical Centre,4-6 Gallowhill,Larkhall,Lanarkshire,ML9 1EX,01698   884   082,17J,N,S08000032,S37000028,S01012661,Larkhall/Stonehouse
63527,Morgan Glen Surgery,9775,Morgan Glen Surgery,Morgan Glen Place,Larkhall,Lanarkshire,ML9 1RJ,01698   882   105,17J,N,S08000032,S37000028,S01012661,Larkhall/Stonehouse
63546,Macinnes Medical Centre,8468,Macinnes Medical Centre,60/64 High Street,Newarthill,Lanarkshire,ML1 5JU,01698   860   246,17J,N,S08000032,S37000035,S01011453,Bellshill
63616,The Avon Medical Practice,13284,The Avon Medical Practice,1 Academy Street,Larkhall,Lanarkshire,ML9 2BJ,01698   552   930,17J,N,S08000032,S37000028,S01012664,Larkhall/Stonehouse
63724,Lanarkshire Medical Group,18464,Lanarkshire Medical Group,Strathaven Health Centre,The Ward,Strathaven,ML10 6AS,01357   522   993,17J,N,S08000032,S37000028,S01012688,East Kilbride & Strathaven
63739,Avondale Medical Practice,7918,Avondale Medical Practice,Strathaven Medical Centre,The Ward,Strathaven,ML10 6AS,01357   529   595,17J,N,S08000032,S37000028,S01012688,East Kilbride & Strathaven
63813,Lincluden Medical Centre,8739,Lincluden Medical Centre,82 Bellshill Road,Uddingston,,G71 7NE,01698   813   873,17J,N,S08000032,S37000028,S01012808,"Bothwell, Uddingston & Viewpark"
63828,Old Mill Surgery,8181,Old Mill Surgery,Viewpark Health Centre,119 Burnhead Street,"Viewpark, Lanarkshire",G71 5SU,01698   815   111,17J,N,S08000032,S37000035,S01011540,"Bothwell, Uddingston & Viewpark"
63832,The Willow Practice,2962,Viewpark Health Centre,119 Burnhead Street,Viewpark,Uddingston,G71 5RR,01698   813   753,17J,N,S08000032,S37000035,S01011539,"Bothwell, Uddingston & Viewpark"
63890,Manse Road Medical Centre,4389,Manse Road Medical Centre,18 Manse Road,Newmains,,ML2 9AX,01698   383   296,17J,N,S08000032,S37000035,S01011417,"Newmains, Shotts & Harthill"
63902,Calder Valley Surgery,2068,Calder Valley Surgery,Houldsworth Centre,Kenilworth Avenue,"Wishaw, Lanarkshire",ML2 7LP,01698   356   420,17J,N,S08000032,S37000035,S01011401,Wishaw Houldsworth
63917,Medwyn Medical Practice,6068,Medwyn Medical Practice,The Health Centre,7 Biggar Road,Carnwath,ML11 8HJ,,17J,N,S08000032,S37000028,S01012584,Clydesdale
63921,LMG - Lanark,12251,LMG - Lanark,Woodstock Road,Lanark,,ML11 7DH,,17J,N,S08000032,S37000028,S01012630,Clydesdale
65931,Challenging Patients Service,57,Challenging Patients Service,c/o Blantyre Health Centre,Victoria Street,Blantyre,G72 0BS,01698   727   539,2C,N,S08000032,S37000028,S01012760,Lanarkshire Undefined
70075,Braids Medical Practice,9906,Braids Medical Practice,6 Camus Avenue,Edinburgh,,EH10 6QT,0131 445  5999,17J,N,S08000024,S37000012,S01008539,Edinburgh South West - Pentlands
70094,The Green Practice,10111,The Green Practice,Stockbridge Health Centre,1 India Place,Edinburgh,EH3 6EH,0131 260  9227,17C,N,S08000024,S37000012,S01008860,Edinburgh North West - Bridge
70107,Leven Medical Practice,6578,Leven Medical Practice,Tollcross Health Centre,Ponton Street,Edinburgh,EH3 9QQ,0131 536  9700,17J,N,S08000024,S37000012,S01008665,Edinburgh South West - Canal
70126,Southfield Medical Practice,4644,Southfield Medical Practice,132 Mountcastle Drive South,Edinburgh,,EH15 3LL,0131 549  7340,17J,N,S08000024,S37000012,S01008712,Edinburgh North East - East
70131,Colinton Surgery,11862,Colinton Surgery,296b Colinton Road,Edinburgh,,EH13 0LB,0131 441  4555,17J,N,S08000024,S37000012,S01008446,Edinburgh South West - Pentlands
70164,Ferniehill Surgery,6828,Ferniehill Surgery,8 Ferniehill Road,Edinburgh,,EH17 7AB,0131 664  2166,17J,N,S08000024,S37000012,S01008565,Edinburgh South East - South
70179,Leith Surgery,10431,Leith Surgery,2 Duke Street,Edinburgh,,EH6 8HQ,0131 554  6471,17J,N,S08000024,S37000012,S01008793,Edinburgh North East - Leith
70198,Niddrie Medical Practice,4233,Niddrie Medical Practice,Craigmillar Medical Centre,106 Niddrie Mains Road,Edinburgh,EH16 4DT,0131 652  2004,17J,N,S08000024,S37000012,S01008705,Edinburgh North East - East
70215,Craigmillar Medical Group,11190,Craigmillar Medical Group,Craigmillar Medical Centre,106 Niddrie Mains Road,Edinburgh,EH16 4DT,0131 322  2111,17J,N,S08000024,S37000012,S01008705,Edinburgh North East - East
70220,Ladywell Medical Centre (West),10832,Ladywell Medical Centre (West),Ladywell Road,Edinburgh,,EH12 7TB,0131 334  3602,17J,N,S08000024,S37000012,S01008975,Edinburgh North West - Tower
70234,The Long House Surgery,8066,The Long House Surgery,The Long House,73 East Trinity Road,Edinburgh,EH5 3EL,0131 552  4919,17J,N,S08000024,S37000012,S01008826,Edinburgh North West - Bridge
70253,Whinpark Medical Practice,11009,Whinpark Medical Practice,Whinpark Medical Centre,6 Saughton Road,Edinburgh,EH11 3RA,0131 455  7999,17J,N,S08000024,S37000012,S01008481,Edinburgh South West - Canal
70268,Brunton Place Surgery,9575,Brunton Place Surgery,9 Brunton Place,Edinburgh,,EH7 5EG,0131 557  5545,17J,N,S08000024,S37000012,S01008808,Edinburgh North East - Leith
70272,Dr Steve Allan & Partners,10420,Dr Steve Allan & Partners,Bangholm Medical Centre,Bangholm Loan,Edinburgh,EH5 3AH,0131 552  7676,17C,N,S08000024,S37000012,S01008823,Edinburgh North West - Bridge
70291,Inchpark Surgery,5866,Inchpark Surgery,10 Marmion Crescent,Edinburgh,,EH16 5QU,0131 666  2121,17J,N,S08000024,S37000012,S01008583,Edinburgh South East - South
70319,West End Medical Practice,11377,West End Medical Practice,36 Manor Place,Edinburgh,,EH3 7EB,0131 225  5220,17C,N,S08000024,S37000012,S01008868,Edinburgh North West - Bridge
70323,Bruntsfield Medical Practice,12211,Bruntsfield Medical Practice,11 Forbes Road,Edinburgh,,EH10 4EY,0131 228  6081,17J,N,S08000024,S37000012,S01008637,Edinburgh South East - North
70361,Ladywell Medical Centre (East),10878,Ladywell Medical Centre (East),26 Featherhall Avenue,Edinburgh,,EH12 7UN,0131 334  5000,17J,N,S08000024,S37000012,S01008975,Edinburgh North West - Tower
70376,Liberton Medical Group,7998,Liberton Medical Group,65 Liberton Gardens,Edinburgh,,EH16 6JT,0131 664  3050,17J,N,S08000024,S37000012,S01008577,Edinburgh South East - South
70381,Mackenzie Medical Centre,8349,Mackenzie Medical Centre,20 West Richmond Street,Edinburgh,,EH8 9DX,0131 651  1000,17J,N,S08000024,S37000012,S01008681,Edinburgh South East - South
70408,Dr Thyne & Partners,9362,Dr Thyne & Partners,Stockbridge Health Centre,1 India Place,Edinburgh,EH3 6EH,0131 225  9191,17C,N,S08000024,S37000012,S01008860,Edinburgh North West - Bridge
70412,Grange Medical Group,7843,Grange Medical Group,1 Beaufort Road,Edinburgh,,EH9 1AG,0131 447  1646,17J,N,S08000024,S37000012,S01008610,Edinburgh South East - North
70427,Milton Surgery,7614,Milton Surgery,132 Mountcastle Drive South,Edinburgh,,EH15 3LL,0131 549  7300,17C,N,S08000024,S37000012,S01008712,Edinburgh North East - East
70451,Meadows Medical Practice,5460,Meadows Medical Practice,9 Brougham Place,Edinburgh,,EH3 9HW,0131 229  7709,17J,N,S08000024,S37000012,S01008666,Edinburgh South East - North
70470,Dalkeith Road Medical Practice,3839,Dalkeith Road Medical Practice,145 Dalkeith Road,Edinburgh,,EH16 5HQ,0131 667  1289,17J,N,S08000024,S37000012,S01008598,Edinburgh South East - South
70499,Annandale Medical Practice,7984,Annandale Medical Practice,Bellevue Medical Centre,26 Huntingdon Place,Edinburgh,EH7 4AT,0131 556  8196,17J,N,S08000024,S37000012,S01008845,Edinburgh North East - Leith
70501,Murrayfield Medical Practice,7386,Murrayfield Medical Practice,13b Riversdale Crescent,Edinburgh,,EH12 5QX,0131 337  6151,17C,N,S08000024,S37000012,S01008876,Edinburgh North West - Tower
70516,Gracemount Medical Practice,8723,Gracemount Medical Practice,24 Gracemount Drive,Edinburgh,,EH16 6RN,0131 664  2377,17J,N,S08000024,S37000012,S01008557,Edinburgh South East - South
70521,The Hopetoun Practice,7311,The Hopetoun Practice,Bellevue Medical Centre,26 Huntingdon Place,Edinburgh,EH7 4AT,0131 556  2642,17J,N,S08000024,S37000012,S01008845,Edinburgh North East - Leith
70535,Blackhall Medical Centre,6699,Blackhall Medical Centre,51 Hillhouse Road,Edinburgh,,EH4 3TH,0131 332  7696,17C,N,S08000024,S37000012,S01008893,Edinburgh North West - Tower
70569,Restalrig Park Medical Centre,6181,Restalrig Park Medical Centre,40 Alemoor Crescent,Edinburgh,,EH7 6UJ,0131 454  2110,2C,N,S08000024,S37000012,S01008760,Edinburgh North East - Leith
70573,Crewe Medical Centre,10048,Crewe Medical Centre,135 Boswall Parkway,Edinburgh,,EH5 2LY,0131 552  5544,17C,N,S08000024,S37000012,S01008909,Edinburgh North West - Bridge
70588,The Southern Medical Group,7932,The Southern Medical Group,322 Gilmerton Road,Edinburgh,,EH17 7PR,0131 664  2148,17J,N,S08000024,S37000012,S01008576,Edinburgh South East - South
70592,University Health Service,23611,University Health Service,6 Bristo Square,Edinburgh,,EH8 9AL,0131 650  2777,17J,N,S08000024,S37000012,S01008673,Edinburgh South East - South
70605,Durham Road Medical Group,6098,Durham Road Medical Group,25 Durham Road,Edinburgh,,EH15 1NY,0131 669  1153,17J,N,S08000024,S37000012,S01008735,Edinburgh North East - East
70610,Craiglockhart Medical Group,9264,Craiglockhart Medical Group,Allermuir Health Centre,165 Colinton Mains Drive,Edinburgh,EH13 9AF,0131 312  2140,17J,N,S08000024,S37000012,S01008526,Edinburgh South West - Pentlands
70639,Dr A Comiskey and Partners,11252,Dr A Comiskey and Partners,Conan Doyle Medical Centre,4 Nether Liberton Lane,Edinburgh,EH16 5TY,0131 666  5160,17C,N,S08000024,S37000012,S01008587,Edinburgh North East - East
70658,Baronscourt Surgery,7273,Baronscourt Surgery,89 Northfield Broadway,Edinburgh,,EH8 7RX,0131 657  5444,17J,N,S08000024,S37000012,S01008742,Edinburgh North East - East
70662,Muirhouse Medical Group,18528,Muirhouse Medical Group,Muirhouse Medical Centre,1 Muirhouse Avenue,Edinburgh,EH4 4PL,0131 202  4444,17J,N,S08000024,S37000012,S01008930,Edinburgh North West - Bridge
70709,Davidson's Mains Medical Centre,5831,Davidson's Mains Medical Centre,5 Quality Street,Davidsons Mains,Edinburgh,EH4 5BP,0131 336  2291,17C,N,S08000024,S37000012,S01008937,Edinburgh North West - Tower
70747,Summerside Medical Practice,6393,Summerside Medical Practice,Summerside Medical Centre,29b Summerside Place,Edinburgh,EH6 4NY,0131 554  3533,17J,N,S08000024,S37000012,S01008821,Edinburgh North East - Leith
70766,Marchmont Medical Practice,1790,Marchmont Medical Practice,10 Warrender Park Terrace,Edinburgh,,EH9 1JA,0131 229  6314,17J,N,S08000024,S37000012,S01008621,Edinburgh South East - North
70785,St Triduana's Medical Practice,11597,St Triduana's Medical Practice,54 Moira Park,Edinburgh,,EH7 6RU,0131 657  3341,17J,N,S08000024,S37000012,S01008742,Edinburgh North East - East
70790,Morningside Medical Practice,8966,Morningside Medical Practice,2 Morningside Place,Edinburgh,,EH10 5ER,0131 452  8406,17J,N,S08000024,S37000012,S01008636,Edinburgh South East - North
70841,St Leonard's Medical Centre,7875,St Leonard's Medical Centre,145 Pleasance,Edinburgh,,EH8 9RU,0131 668  4547,17J,N,S08000024,S37000012,S01008681,Edinburgh South East - South
70893,Braefoot Medical Practice,5302,Braefoot Medical Practice,Conan Doyle Medical Centre,4 Nether Liberton Lane,Edinburgh,EH16 5TY,0131 667  2240,2C,N,S08000024,S37000012,S01008587,Edinburgh South East - South
70906,Sighthill Red Medical Practice,3759,Sighthill Red Medical Practice,Sighthill Health Centre,Calder Road,Edinburgh,EH11 4AU,0131 537  7040,17J,N,S08000024,S37000012,S01008468,Edinburgh South West - Canal
70911,Sighthill Green Medical Practice,10178,Sighthill Green Medical Practice,Sighthill Health Centre,Calder Road,Edinburgh,EH11 4AU,0131 202  5888,17J,N,S08000024,S37000012,S01008468,Edinburgh South West - Canal
70925,Riccarton General Practice,9115,Riccarton General Practice,Heriot-Watt University Medical Centre,Riccarton,Edinburgh,EH14 4AS,0131 451  3010,17J,N,S08000024,S37000012,S01008425,Edinburgh South West - Pentlands
70930,The Pentlands Medical Practice,14099,The Pentlands Medical Practice,Pentland Medical Centre,44 Pentland View,Currie,EH14 5QB,0131 449  2142,17J,N,S08000024,S37000012,S01008430,Edinburgh South West - Pentlands
70963,Edinburgh Access Practice,740,Edinburgh Access Practice,The Access Place,6 South Gray's Close,Edinburgh,EH1 1NA,0131 240  2810,2C,N,S08000024,S37000012,S01008679,Edinburgh South East - South
70978,Wester Hailes Medical Practice,7545,Wester Hailes Medical Practice,Wester Hailes Healthy Living Centre,30 Harvesters Way,Edinburgh,EH14 3JF,0131 453  9250,2C,N,S08000024,S37000012,S01008451,Edinburgh South West - Canal
70982,The Victoria Practice,5691,The Victoria Practice,Leith Community Treatment Centre,12 Junction Place,Edinburgh,EH6 5JA,0131 465  2950,17J,N,S08000024,S37000012,S01008790,Edinburgh North East - Leith
70997,Slateford Medical Practice,10741,Slateford Medical Practice,27 Gorgie Park Close,Edinburgh,,EH14 1NQ,0131 442  8700,17J,N,S08000024,S37000012,S01008492,Edinburgh South West - Canal
71011,Polwarth Medical Practice,5365,Polwarth Medical Practice,Tollcross Health Centre,10 Ponton Street,Edinburgh,EH3 9QQ,0131 536  9898,2C,N,S08000024,S37000012,S01008665,Edinburgh South West - Canal
71025,Murrayfield Medical Centre,7657,Murrayfield Medical Centre,35 Saughton Crescent,Edinburgh,,EH12 5SS,0131 337  2166,17C,N,S08000024,S37000012,S01008880,Edinburgh North West - Tower
71082,Springwell Medical Group,10840,Springwell Medical Group,Springwell Medical Centre,39 Ardmillan Terrace,Edinburgh,EH11 2JL,0131 347  1860,17J,N,S08000024,S37000012,S01008498,Edinburgh South West - Canal
71097,Firrhill Medical Centre,5533,Firrhill Medical Centre,Allermuir Health Centre,165 Colinton Mains Drive,Edinburgh,EH13 9AF,0131 441  3119,17J,N,S08000024,S37000012,S01008526,Edinburgh South West - Pentlands
71114,Leith Mount Surgery,11203,Leith Mount Surgery,2 Lindsay Street,Edinburgh,,EH6 4EG,0131 561  1900,17J,N,S08000024,S37000012,S01008774,Edinburgh North East - Leith
71129,Cramond Medical Practice,8645,Cramond Medical Practice,2 Cramond Glebe Road,Edinburgh,,EH4 6NS,0131 336  5432,17C,N,S08000024,S37000012,S01008941,Edinburgh North West - Tower
71171,Challenging Behaviour General Practice,23,Challenging Behaviour General Practice,Boroughloch Medical Centre,1 Meadow Place,Edinburgh,EH9 1JZ,0131 229  7529,2C,N,S08000024,S37000012,S01008614,Edinburgh South East - North
71222,Gilmore Medical Practice,7970,Gilmore Medical Practice,Tollcross Health Centre,Ponton Street,Edinburgh,EH3 9QQ,0131 536  9800,17J,N,S08000024,S37000012,S01008665,Edinburgh South West - Canal
71326,The Group Practice - Eyre,10241,The Group Practice - Eyre,31 Eyre Crescent,Edinburgh,,EH3 5EU,0131 556  8842,17C,N,S08000024,S37000012,S01008856,Edinburgh North West - Bridge
71364,Mill Lane Surgery,5962,Mill Lane Surgery,4 Mill Lane,Edinburgh,,EH6 6TL,0131 554  1274,2C,N,S08000024,S37000012,S01008788,Edinburgh North East - Leith
71379,Boroughloch Medical Practice,8850,Boroughloch Medical Practice,1 Meadow Place,Edinburgh,,EH9 1JZ,0131 229  7529,17J,N,S08000024,S37000012,S01008614,Edinburgh South East - North
71398,Links Medical Centre,6621,Links Medical Centre,4 Hermitage Place,Edinburgh,,EH6 8BW,0131 554  1036,2C,N,S08000024,S37000012,S01008792,Edinburgh North East - Leith
71401,Parkgrove Medical Practice,3622,Parkgrove Medical Practice,22B Parkgrove Terrace,Edinburgh,,EH4 7NX,0131 312  6600,2C,N,S08000024,S37000012,S01008949,Edinburgh North West - Tower
